"eventID","parentEventID","habitat","locationID","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geodeticDatum","locality","sampleSizeValue","sampleSizeUnit","eventDate","eventType","samplingProtocol","eventRemarks","identifiedBy","county","stateProvince","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation"
"LAJA_005.20180608","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2018-06-08 13:28:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_003.20180608","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",160,"m","2018-06-08 14:09:00","site visit","flag","identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_001.20180718","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",160,"m","2018-07-18 11:50:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_002.20180718","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",160,"m","2018-07-18 13:00:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_004.20180718","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",160,"m","2018-07-18 14:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_003.20180719","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",160,"m","2018-07-19 11:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_005.20180719","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2018-07-19 13:00:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_030.20180719","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",160,"m","2018-07-19 14:42:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_001.20180830","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",160,"m","2018-08-30 12:20:00","site visit","drag","Area was tilled; identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_002.20180830","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",160,"m","2018-08-30 13:24:00","site visit","drag","Area was recently tilled; identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_030.20180830","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",80,"m","2018-08-30 14:50:00","site visit","flag","Sample paused due to thunderstorm and rain. At least 50 percent of plot was sampled; identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_003.20180831","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",160,"m","2018-08-31 12:31:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_005.20180831","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2018-08-31 13:20:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_004.20180831","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",160,"m","2018-08-31 14:20:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_005.20181010","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2018-10-10 12:35:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_004.20181010","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",160,"m","2018-10-10 13:45:00","site visit","drag","Grass recently cut.; identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_003.20181010","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",160,"m","2018-10-10 14:30:00","site visit","flag","Millet plantation.; identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_002.20181011","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",160,"m","2018-10-11 14:30:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_030.20181011","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",147,"m","2018-10-11 15:10:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_001.20181012","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",160,"m","2018-10-12 15:15:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_002.20190424","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",155,"m","2019-04-24 13:15:00","site visit","drag","5m skipped due to plantation ground cover.; identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_030.20190424","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",140,"m","2019-04-24 15:30:00","site visit","drag and flag","20 m skipped due to tree removal debris.; identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_001.20190424","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",160,"m","2019-04-24 17:23:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_004.20190425","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",160,"m","2019-04-25 15:05:00","site visit","drag","89.0; identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_003.20190425","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",160,"m","2019-04-25 16:17:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_005.20190425","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2019-04-25 18:04:00","site visit","flag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_030.20190605","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",140,"m","2019-06-05 11:44:00","site visit","drag","20m skipped due to debris mound.; identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_002.20190605","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",160,"m","2019-06-05 12:59:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_001.20190605","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",160,"m","2019-06-05 14:07:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_004.20190606","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",160,"m","2019-06-06 11:51:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_005.20190606","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2019-06-06 13:04:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_003.20190606","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",160,"m","2019-06-06 13:59:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_001.20190717","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",160,"m","2019-07-17 11:23:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_002.20190717","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",160,"m","2019-07-17 12:35:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_030.20190717","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",160,"m","2019-07-17 13:41:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_004.20190718","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",114,"m","2019-07-18 11:41:00","site visit","drag and flag","46 meters skipped due to flooded terrain.; identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_005.20190718","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2019-07-18 13:01:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_004.20190827","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",149,"m","2019-08-27 12:50:00","site visit","drag","11 meter skipped because of wet grass; identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_005.20190827","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2019-08-27 14:00:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_003.20190827","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",138,"m","2019-08-27 15:00:00","site visit","drag","22 meter skipped because of tall grass; identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_030.20190829","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",152,"m","2019-08-29 13:33:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_002.20190829","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",160,"m","2019-08-29 14:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_001.20190903","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",136,"m","2019-09-03 11:41:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_004.20191008","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",160,"m","2019-10-08 12:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_005.20191008","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2019-10-08 13:47:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_003.20191008","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",160,"m","2019-10-08 14:45:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_030.20191009","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",150,"m","2019-10-09 12:45:00","site visit","drag and flag","10m skipped due to piled organic material deposited mechanically for agricultural purposes; identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_002.20191009","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",146,"m","2019-10-09 14:20:00","site visit","drag","Skipped due to crop ground covers; identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_001.20191009","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",160,"m","2019-10-09 15:40:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_001.20200420","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",,,"2020-04-20 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_005.20200420","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",,,"2020-04-20 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_030.20200420","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",,,"2020-04-20 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_002.20200420","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",,,"2020-04-20 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_003.20200420","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",,,"2020-04-20 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_004.20200420","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",,,"2020-04-20 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_030.20200603","LAJA_030","evergreenForest","LAJA_030.tickPlot.tck","US",18.038596,-67.070394,20.1,"WGS84","LAJA_030",,,"2020-06-03 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,28.2,28.4,"28.3m"
"LAJA_005.20200603","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",,,"2020-06-03 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
"LAJA_003.20200603","LAJA_003","pastureHay","LAJA_003.tickPlot.tck","US",18.024566,-67.081257,20.1,"WGS84","LAJA_003",,,"2020-06-03 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,17,17.2,"17.1m"
"LAJA_001.20200603","LAJA_001","grasslandHerbaceous","LAJA_001.tickPlot.tck","US",18.025778,-67.076305,20.1,"WGS84","LAJA_001",,,"2020-06-03 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,19.1,19.3,"19.2m"
"LAJA_002.20200603","LAJA_002","cultivatedCrops","LAJA_002.tickPlot.tck","US",18.035705,-67.071958,20.1,"WGS84","LAJA_002",,,"2020-06-03 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,28.9,29.1,"29m"
"LAJA_004.20200603","LAJA_004","pastureHay","LAJA_004.tickPlot.tck","US",18.016761,-67.079966,20.1,"WGS84","LAJA_004",,,"2020-06-03 16:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,11.3,11.5,"11.4m"
"LAJA_005.20200826","LAJA_005","pastureHay","LAJA_005.tickPlot.tck","US",18.026834,-67.085519,20.1,"WGS84","LAJA_005",160,"m","2020-08-26 12:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,18.5,18.7,"18.6m"
